CO_CURSO,MEDIA_NT_CE,QE_I02_A,QE_I02_B,QE_I02_C,QE_I02_D,QE_I02_E,QE_I02_F,QE_I08_A,QE_I08_B,QE_I08_C,QE_I08_D,QE_I08_E,QE_I08_F,QE_I08_G,QE_I17_A,QE_I17_B,QE_I17_C,QE_I17_D,QE_I17_E,QE_I17_F,QE_I04_A,QE_I04_B,QE_I04_C,QE_I04_D,QE_I04_E,QE_I04_F,QE_I05_A,QE_I05_B,QE_I05_C,QE_I05_D,QE_I05_E,QE_I05_F,QE_I06_A,QE_I06_B,QE_I06_C,QE_I06_D,QE_I06_E,QE_I06_F,QE_I07_A,QE_I07_B,QE_I07_C,QE_I07_D,QE_I07_E,QE_I07_F,QE_I07_G,QE_I07_H,QE_I09_A,QE_I09_B,QE_I09_C,QE_I09_D,QE_I09_E,QE_I09_F,QE_I10_A,QE_I10_B,QE_I10_C,QE_I10_D,QE_I10_E,QE_I13_A,QE_I13_B,QE_I13_C,QE_I13_D,QE_I13_E,QE_I13_F,QE_I16_11.0,QE_I16_12.0,QE_I16_13.0,QE_I16_14.0,QE_I16_15.0,QE_I16_16.0,QE_I16_17.0,QE_I16_21.0,QE_I16_22.0,QE_I16_23.0,QE_I16_24.0,QE_I16_25.0,QE_I16_26.0,QE_I16_27.0,QE_I16_28.0,QE_I16_29.0,QE_I16_31.0,QE_I16_32.0,QE_I16_33.0,QE_I16_35.0,QE_I16_41.0,QE_I16_42.0,QE_I16_43.0,QE_I16_50.0,QE_I16_51.0,QE_I16_52.0,QE_I16_53.0,QE_I16_99.0,QE_I21_A,QE_I21_B,QE_I22_A,QE_I22_B,QE_I22_C,QE_I22_D,QE_I22_E,QE_I23_A,QE_I23_B,QE_I23_C,QE_I23_D,QE_I23_E,QE_I25_A,QE_I25_B,QE_I25_C,QE_I25_D,QE_I25_E,QE_I25_F,QE_I25_G,QE_I25_H,CO_IES,CO_MODALIDADE,CO_UF_CURSO,CO_MUNIC_CURSO,CO_CATEGAD,CO_REGIAO_CURSO
1457694,34.3575,0.8695652173913043,0.021739130434782608,0.0,0.08695652173913043,0.0,0.021739130434782608,0.08695652173913043,0.21739130434782608,0.21739130434782608,0.30434782608695654,0.08695652173913043,0.08695652173913043,0.0,0.5869565217391305,0.15217391304347827,0.0,0.17391304347826086,0.08695652173913043,0.0,0.043478260869565216,0.34782608695652173,0.17391304347826086,0.30434782608695654,0.06521739130434782,0.06521739130434782,0.021739130434782608,0.30434782608695654,0.2391304347826087,0.32608695652173914,0.043478260869565216,0.06521739130434782,0.13043478260869565,0.10869565217391304,0.7391304347826086,0.0,0.0,0.021739130434782608,0.15217391304347827,0.2826086956521739,0.21739130434782608,0.1956521739130435,0.08695652173913043,0.06521739130434782,0.0,0.0,0.0,0.06521739130434782,0.17391304347826086,0.21739130434782608,0.2826086956521739,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.15217391304347827,0.6956521739130435,0.8478260869565217,0.0,0.0,0.0,0.0,0.15217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.5869565217391305,0.41304347826086957,0.2391304347826087,0.4782608695652174,0.17391304347826086,0.08695652173913043,0.021739130434782608,0.043478260869565216,0.3695652173913043,0.34782608695652173,0.10869565217391304,0.13043478260869565,0.2608695652173913,0.08695652173913043,0.1956521739130435,0.021739130434782608,0.34782608695652173,0.0,0.0,0.08695652173913043,448,0,43,4314902,4,4
1457695,29.022222222222222,0.88,0.04,0.0,0.08,0.0,0.0,0.04,0.12,0.32,0.12,0.36,0.04,0.0,0.72,0.16,0.0,0.12,0.0,0.0,0.0,0.2,0.12,0.52,0.08,0.08,0.0,0.16,0.32,0.36,0.12,0.04,0.12,0.28,0.56,0.04,0.0,0.0,0.16,0.32,0.2,0.28,0.0,0.04,0.0,0.0,0.0,0.08,0.12,0.2,0.44,0.16,0.12,0.04,0.0,0.12,0.72,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.92,0.0,0.0,0.0,0.0,0.04,0.76,0.24,0.2,0.4,0.32,0.08,0.0,0.08,0.28,0.4,0.16,0.08,0.48,0.12,0.32,0.0,0.04,0.0,0.0,0.04,448,0,43,4314902,4,4
1457853,29.485714285714284,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,352,1,25,2507507,4,2
1457872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950,0,43,4314902,4,4
1457884,41.199999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2950,0,43,4314902,4,4
1457885,38.8,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2950,0,43,4314902,4,4
1457886,32.833333333333336,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2950,0,43,4314902,4,4
1457887,33.32857142857143,0.875,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.375,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.125,0.125,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0,0.0,0.125,0.5,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.375,0.0,0.125,0.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.5,0.375,0.125,0.0,0.0,0.0,0.5,0.25,0.125,0.125,0.375,0.0,0.125,0.0,0.375,0.125,0.0,0.0,2950,0,43,4314902,4,4
1457895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950,0,43,4314902,4,4
1457903,39.78333333333333,0.6923076923076923,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.0,0.5384615384615384,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.0,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.5384615384615384,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.23076923076923078,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.0,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.46153846153846156,3189,1,31,3129806,1,3
1458066,24.8375,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.8181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.0,0.0,0.0,0.5454545454545454,0.2727272727272727,0.0,0.18181818181818182,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.09090909090909091,1273,0,35,3509601,4,3
1458141,31.228571428571428,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,12,1,43,4317608,1,4
1458186,38.03076923076923,0.625,0.0,0.0625,0.3125,0.0,0.0,0.0,0.25,0.3125,0.1875,0.1875,0.0625,0.0,0.3125,0.4375,0.0,0.0625,0.1875,0.0,0.0,0.125,0.1875,0.375,0.1875,0.125,0.0,0.125,0.0,0.3125,0.125,0.4375,0.125,0.625,0.25,0.0,0.0,0.0,0.125,0.25,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.25,0.4375,0.125,0.125,0.0625,0.3125,0.125,0.0625,0.1875,0.3125,0.3125,0.4375,0.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.1875,0.4375,0.3125,0.0625,0.0,0.0625,0.3125,0.5625,0.0625,0.0,0.3125,0.0625,0.375,0.0,0.1875,0.0,0.0,0.0625,18492,1,41,4118204,2,4
1458291,32.85217391304348,0.7391304347826086,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.0,0.0,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.17391304347826086,0.4782608695652174,0.0,0.0,0.5652173913043478,0.391304347826087,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.21739130434782608,0.13043478260869565,0.30434782608695654,0.21739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.13043478260869565,0.5652173913043478,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.6956521739130435,0.17391304347826086,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.4782608695652174,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,0.30434782608695654,0.34782608695652173,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.17391304347826086,0.7391304347826086,0.7391304347826086,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.17391304347826086,0.34782608695652173,0.34782608695652173,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.2608695652173913,0.4782608695652174,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.30434782608695654,0.0,0.0,0.30434782608695654,203,1,35,3550308,4,3
1458292,30.933333333333334,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,203,1,35,3550308,4,3
1458297,35.082608695652176,0.4782608695652174,0.17391304347826086,0.0,0.34782608695652173,0.0,0.0,0.0,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.34782608695652173,0.043478260869565216,0.0,0.6086956521739131,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.17391304347826086,0.43478260869565216,0.13043478260869565,0.0,0.0,0.08695652173913043,0.13043478260869565,0.391304347826087,0.30434782608695654,0.08695652173913043,0.08695652173913043,0.782608695652174,0.13043478260869565,0.0,0.0,0.0,0.08695652173913043,0.21739130434782608,0.21739130434782608,0.391304347826087,0.08695652173913043,0.0,0.0,0.0,0.0,0.043478260869565216,0.4782608695652174,0.21739130434782608,0.21739130434782608,0.043478260869565216,0.21739130434782608,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.5217391304347826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.7391304347826086,0.2608695652173913,0.34782608695652173,0.5217391304347826,0.08695652173913043,0.0,0.043478260869565216,0.043478260869565216,0.5217391304347826,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.13043478260869565,0.21739130434782608,0.043478260869565216,0.21739130434782608,0.0,0.0,0.13043478260869565,203,1,35,3550308,4,3
1458298,35.1,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.2,203,1,35,3550308,4,3
1458671,31.204651162790697,0.6982758620689655,0.05172413793103448,0.034482758620689655,0.20689655172413793,0.0,0.008620689655172414,0.034482758620689655,0.15517241379310345,0.28448275862068967,0.13793103448275862,0.19827586206896552,0.1810344827586207,0.008620689655172414,0.603448275862069,0.25,0.008620689655172414,0.06896551724137931,0.0603448275862069,0.008620689655172414,0.06896551724137931,0.25,0.14655172413793102,0.27586206896551724,0.1896551724137931,0.06896551724137931,0.034482758620689655,0.22413793103448276,0.1724137931034483,0.31896551724137934,0.19827586206896552,0.05172413793103448,0.14655172413793102,0.1724137931034483,0.6293103448275862,0.05172413793103448,0.0,0.0,0.13793103448275862,0.16379310344827586,0.4051724137931034,0.1810344827586207,0.08620689655172414,0.017241379310344827,0.008620689655172414,0.0,0.0,0.034482758620689655,0.13793103448275862,0.29310344827586204,0.25,0.28448275862068967,0.05172413793103448,0.04310344827586207,0.017241379310344827,0.09482758620689655,0.7931034482758621,0.896551724137931,0.02586206896551724,0.008620689655172414,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.008620689655172414,0.008620689655172414,0.0,0.0,0.0,0.11206896551724138,0.008620689655172414,0.02586206896551724,0.7068965517241379,0.008620689655172414,0.017241379310344827,0.0,0.008620689655172414,0.02586206896551724,0.008620689655172414,0.0,0.017241379310344827,0.8017241379310345,0.19827586206896552,0.11206896551724138,0.4051724137931034,0.23275862068965517,0.07758620689655173,0.1724137931034483,0.04310344827586207,0.25862068965517243,0.29310344827586204,0.20689655172413793,0.19827586206896552,0.27586206896551724,0.05172413793103448,0.27586206896551724,0.0,0.21551724137931033,0.04310344827586207,0.0,0.13793103448275862,466,0,35,3550308,4,3
1458695,36.870000000000005,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,81,0,42,4209102,8,4
1458698,25.7,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.5,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,81,0,42,4209102,8,4
